className,loc,authorsNumber,revisionsNumber,touchedLoc,totalAddedLines,averageAddedLines,maxAddedLines,totalChurn,maxChurn,numberFix,cyclomaticComplexity,averageChurn,daysBetweenCommits,buggy
"src/java/org/apache/avro/io/ValueReader.java",188,1,4,811,696,174.0,426,667,423,0,92,166.75,19.0,false
"src/java/org/apache/avro/io/ValueWriter.java",166,1,3,617,564,188.0,382,559,377,0,61,186.33333,28.5,false
"src/java/org/apache/avro/ipc/ByteBufferValueReader.java",0,1,3,123,82,27.333334,41,123,41,0,1,41.0,28.5,false
"src/java/org/apache/avro/ipc/ByteBufferValueWriter.java",0,1,3,132,88,29.333334,44,132,44,0,1,44.0,28.5,false
"JsonSchema.java",115,1,2,272,272,136.0,136,272,136,0,41,136.0,0.0,false
"JsonSchemaWalker.java",95,1,2,224,224,112.0,112,224,112,0,44,112.0,0.0,false
"src/java/org/apache/avro/AvroRuntimeException.java",5,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/AvroTypeException.java",4,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/Protocol.java",248,1,2,7,5,2.5,3,3,2,0,59,1.5,31.0,false
"src/java/org/apache/avro/Schema.java",597,1,4,70,37,9.25,23,54,30,1,148,13.5,12.333333333333334,false
"src/java/org/apache/avro/SchemaParseException.java",5,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/file/DataFileReader.java",159,1,1,3,2,2.0,2,1,1,0,40,1.0,0.0,true
"src/java/org/apache/avro/file/DataFileWriter.java",143,1,2,16,15,7.5,13,14,13,1,20,7.0,21.0,true
"src/java/org/apache/avro/file/SeekableFileInput.java",11,1,1,5,4,4.0,4,3,3,0,5,3.0,0.0,false
"src/java/org/apache/avro/file/SeekableInput.java",8,1,2,11,6,3.0,3,1,1,1,5,0.5,15.0,false
"src/java/org/apache/avro/generic/GenericArray.java",7,1,2,3,2,1.0,1,1,1,0,1,0.5,36.0,false
"src/java/org/apache/avro/generic/GenericContainer.java",5,1,1,27,27,27.0,27,27,27,0,1,27.0,0.0,false
"src/java/org/apache/avro/generic/GenericData.java",353,1,3,178,164,54.666668,155,152,147,0,133,50.666668,18.5,true
"src/java/org/apache/avro/generic/GenericDatumReader.java",342,1,4,21,11,2.75,5,5,4,1,130,1.25,14.666666666666666,true
"src/java/org/apache/avro/generic/GenericDatumWriter.java",122,1,3,101,20,6.6666665,11,93,86,1,30,31.0,21.0,true
"src/java/org/apache/avro/generic/GenericFixed.java",4,1,1,2,1,1.0,1,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericRecord.java",4,1,2,10,3,1.5,2,6,5,0,1,3.0,36.0,false
"src/java/org/apache/avro/generic/GenericRequestor.java",30,1,1,1,1,1.0,1,1,1,0,5,1.0,0.0,false
"src/java/org/apache/avro/generic/GenericResponder.java",24,1,1,1,1,1.0,1,1,1,0,4,1.0,0.0,false
"src/java/org/apache/avro/io/BinaryData.java",156,1,3,370,281,93.666664,190,284,190,0,38,94.666664,1.5,false
"src/java/org/apache/avro/io/BinaryDecoder.java",206,1,2,5,3,1.5,2,1,1,0,57,0.5,21.0,false
"src/java/org/apache/avro/io/BinaryEncoder.java",176,1,1,5,3,3.0,3,1,1,0,30,1.0,0.0,false
"src/java/org/apache/avro/io/BlockingBinaryEncoder.java",422,1,2,10,8,4.0,5,6,5,1,88,3.0,21.0,false
"src/java/org/apache/avro/io/DatumReader.java",7,0,0,0,0,0.0,0,0,0,0,2,0.0,0.0,false
"src/java/org/apache/avro/io/DatumWriter.java",7,1,1,1,1,1.0,1,1,1,0,2,1.0,0.0,false
"src/java/org/apache/avro/io/Decoder.java",32,1,3,17,5,1.6666666,3,11,9,0,58,3.6666667,13.5,false
"src/java/org/apache/avro/io/Encoder.java",36,1,1,2,1,1.0,1,2,2,0,52,2.0,0.0,false
"src/java/org/apache/avro/io/JsonDecoder.java",343,1,3,433,416,138.66667,397,417,397,1,104,139.0,13.5,false
"src/java/org/apache/avro/io/JsonEncoder.java",191,1,3,255,248,82.666664,239,245,239,1,45,81.666664,13.5,true
"src/java/org/apache/avro/io/ParsingDecoder.java",47,1,2,75,75,37.5,74,75,74,0,29,37.5,6.0,false
"src/java/org/apache/avro/io/ParsingEncoder.java",36,1,3,70,70,23.333334,52,70,52,0,8,23.333334,22.0,false
"src/java/org/apache/avro/io/ResolvingDecoder.java",112,1,2,163,72,36.0,71,93,92,0,51,46.5,6.0,false
"src/java/org/apache/avro/io/ValidatingDecoder.java",179,1,2,280,76,38.0,75,176,175,0,40,88.0,6.0,false
"src/java/org/apache/avro/io/ValidatingEncoder.java",149,1,2,186,82,41.0,81,84,83,0,29,42.0,6.0,false
"src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java",61,1,2,103,103,51.5,102,103,102,0,20,51.5,6.0,true
"src/java/org/apache/avro/io/parsing/Parser.java",72,1,2,149,147,73.5,144,145,144,0,17,72.5,6.0,true
"src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java",246,1,3,340,339,113.0,337,338,337,1,83,112.666664,13.5,false
"src/java/org/apache/avro/io/parsing/SkipParser.java",43,1,2,99,97,48.5,94,95,94,0,11,47.5,6.0,false
"src/java/org/apache/avro/io/parsing/Symbol.java",255,1,2,383,383,191.5,382,383,382,0,11,191.5,6.0,true
"src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java",84,1,3,141,140,46.666668,138,139,138,1,22,46.333332,13.5,false
"src/java/org/apache/avro/ipc/AvroRemoteException.java",15,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/ipc/ByteBufferInputStream.java",50,1,1,3,2,2.0,2,1,1,0,17,1.0,0.0,false
"src/java/org/apache/avro/ipc/ByteBufferOutputStream.java",55,1,1,10,7,7.0,7,4,4,0,6,4.0,0.0,false
"src/java/org/apache/avro/ipc/RPCContext.java",64,1,1,149,149,149.0,149,149,149,0,5,149.0,0.0,false
"src/java/org/apache/avro/ipc/RPCPlugin.java",10,1,1,74,74,74.0,74,74,74,0,1,74.0,0.0,false
"src/java/org/apache/avro/ipc/Requestor.java",168,1,2,59,54,27.0,53,49,48,0,33,24.5,4.0,false
"src/java/org/apache/avro/ipc/Responder.java",157,1,2,68,58,29.0,40,48,36,0,25,24.0,4.0,false
"src/java/org/apache/avro/ipc/SocketServer.java",74,1,1,3,2,2.0,2,1,1,0,12,1.0,0.0,false
"src/java/org/apache/avro/ipc/SocketTransceiver.java",63,1,1,6,4,4.0,4,2,2,0,11,2.0,0.0,false
"src/java/org/apache/avro/ipc/Transceiver.java",16,1,1,5,3,3.0,3,1,1,0,5,1.0,0.0,false
"src/java/org/apache/avro/reflect/FixedSize.java",12,1,2,13,10,5.0,6,7,4,1,1,3.5,15.0,false
"src/java/org/apache/avro/reflect/ReflectData.java",228,1,4,125,93,23.25,40,67,27,1,78,16.75,16.0,true
"src/java/org/apache/avro/reflect/ReflectDatumReader.java",79,1,3,22,11,3.6666667,6,12,6,2,11,4.0,13.5,true
"src/java/org/apache/avro/reflect/ReflectDatumWriter.java",34,1,7,62,30,4.285714,16,34,14,3,4,4.857143,8.0,true
"src/java/org/apache/avro/reflect/ReflectRequestor.java",75,1,4,39,34,8.5,18,29,16,0,13,7.25,12.0,false
"src/java/org/apache/avro/reflect/ReflectResponder.java",91,1,3,9,7,2.3333333,5,5,4,0,35,1.6666666,18.0,true
"src/java/org/apache/avro/specific/ProtocolTask.java",72,1,1,5,3,3.0,3,1,1,0,18,1.0,0.0,false
"src/java/org/apache/avro/specific/SchemaTask.java",8,1,1,1,1,1.0,1,1,1,0,2,1.0,0.0,false
"src/java/org/apache/avro/specific/SpecificCompiler.java",228,1,4,27,23,5.75,12,19,11,0,72,4.75,12.0,true
"src/java/org/apache/avro/specific/SpecificData.java",40,1,2,83,77,38.5,67,71,67,0,8,35.5,1.0,true
"src/java/org/apache/avro/specific/SpecificDatumReader.java",23,1,2,4,2,1.0,1,2,2,1,1,1.0,15.0,true
"src/java/org/apache/avro/specific/SpecificDatumWriter.java",12,1,2,4,2,1.0,1,2,2,1,1,1.0,15.0,false
"src/java/org/apache/avro/specific/SpecificExceptionBase.java",15,1,2,3,2,1.0,1,1,1,0,1,0.5,36.0,false
"src/java/org/apache/avro/specific/SpecificFixed.java",8,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/specific/SpecificRecord.java",6,1,2,6,3,1.5,2,2,1,0,1,1.0,36.0,false
"src/java/org/apache/avro/specific/SpecificRecordBase.java",42,1,2,18,13,6.5,12,8,7,0,9,4.0,36.0,false
"src/java/org/apache/avro/specific/SpecificRequestor.java",47,1,5,47,36,7.2,13,29,13,1,7,5.8,9.0,false
"src/java/org/apache/avro/specific/SpecificResponder.java",16,1,2,4,2,1.0,1,2,2,1,1,1.0,15.0,true
"src/java/org/apache/avro/util/Utf8.java",56,1,2,17,12,6.0,8,11,9,0,12,5.5,36.0,false
"src/java/org/apache/avro/io/ParsingTable.java",241,0,0,0,0,0.0,0,0,0,0,34,0.0,0.0,false
"src/java/org/apache/avro/io/ResolvingTable.java",383,0,0,0,0,0.0,0,0,0,0,93,0.0,0.0,false
"src/java/org/apache/avro/AvroRuntimeException.java",5,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/AvroTypeException.java",4,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/Protocol.java",256,1,1,17,15,15.0,15,13,13,0,60,13.0,0.0,true
"src/java/org/apache/avro/Schema.java",642,1,1,144,95,95.0,95,70,70,0,161,70.0,0.0,true
"src/java/org/apache/avro/SchemaParseException.java",5,1,1,1,1,1.0,1,1,1,0,1,1.0,0.0,false
"src/java/org/apache/avro/file/DataFileConstants.java",15,1,1,38,38,38.0,38,38,38,1,1,38.0,0.0,false
"src/java/org/apache/avro/file/DataFileReader.java",167,1,1,30,19,19.0,19,8,8,1,44,8.0,0.0,false
"src/java/org/apache/avro/file/DataFileWriter.java",137,1,1,25,9,9.0,9,9,9,1,20,9.0,0.0,false
"src/java/org/apache/avro/file/SeekableFileInput.java",11,0,0,0,0,0.0,0,0,0,0,5,0.0,0.0,false
"src/java/org/apache/avro/file/SeekableInput.java",8,0,0,0,0,0.0,0,0,0,0,5,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericArray.java",7,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericContainer.java",5,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericData.java",365,1,2,13,13,6.5,12,13,12,0,135,6.5,15.0,true
"src/java/org/apache/avro/generic/GenericDatumReader.java",344,1,1,7,5,5.0,5,3,3,0,130,3.0,0.0,true
"src/java/org/apache/avro/generic/GenericDatumWriter.java",122,0,0,0,0,0.0,0,0,0,0,30,0.0,0.0,true
"src/java/org/apache/avro/generic/GenericFixed.java",4,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericRecord.java",4,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericRequestor.java",30,0,0,0,0,0.0,0,0,0,0,5,0.0,0.0,false
"src/java/org/apache/avro/generic/GenericResponder.java",24,0,0,0,0,0.0,0,0,0,0,4,0.0,0.0,false
"src/java/org/apache/avro/io/BinaryData.java",156,0,0,0,0,0.0,0,0,0,0,38,0.0,0.0,false
"src/java/org/apache/avro/io/BinaryDecoder.java",206,0,0,0,0,0.0,0,0,0,0,57,0.0,0.0,false
"src/java/org/apache/avro/io/BinaryEncoder.java",176,0,0,0,0,0.0,0,0,0,0,30,0.0,0.0,false
"src/java/org/apache/avro/io/BlockingBinaryEncoder.java",422,0,0,0,0,0.0,0,0,0,0,88,0.0,0.0,false
"src/java/org/apache/avro/io/DatumReader.java",7,0,0,0,0,0.0,0,0,0,0,2,0.0,0.0,false
"src/java/org/apache/avro/io/DatumWriter.java",7,0,0,0,0,0.0,0,0,0,0,2,0.0,0.0,false
"src/java/org/apache/avro/io/Decoder.java",32,0,0,0,0,0.0,0,0,0,0,58,0.0,0.0,false
"src/java/org/apache/avro/io/Encoder.java",36,0,0,0,0,0.0,0,0,0,0,52,0.0,0.0,false
"src/java/org/apache/avro/io/JsonDecoder.java",343,0,0,0,0,0.0,0,0,0,0,104,0.0,0.0,false
"src/java/org/apache/avro/io/JsonEncoder.java",189,1,1,4,1,1.0,1,2,2,1,44,2.0,0.0,false
"src/java/org/apache/avro/io/ParsingDecoder.java",47,0,0,0,0,0.0,0,0,0,0,29,0.0,0.0,false
"src/java/org/apache/avro/io/ParsingEncoder.java",36,0,0,0,0,0.0,0,0,0,0,8,0.0,0.0,false
"src/java/org/apache/avro/io/ResolvingDecoder.java",112,0,0,0,0,0.0,0,0,0,0,51,0.0,0.0,false
"src/java/org/apache/avro/io/ValidatingDecoder.java",179,0,0,0,0,0.0,0,0,0,0,40,0.0,0.0,false
"src/java/org/apache/avro/io/ValidatingEncoder.java",149,0,0,0,0,0.0,0,0,0,0,29,0.0,0.0,false
"src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java",60,1,1,3,1,1.0,1,1,1,1,20,1.0,0.0,false
"src/java/org/apache/avro/io/parsing/Parser.java",86,1,1,21,21,21.0,21,21,21,1,23,21.0,0.0,false
"src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java",246,0,0,0,0,0.0,0,0,0,0,83,0.0,0.0,false
"src/java/org/apache/avro/io/parsing/SkipParser.java",43,0,0,0,0,0.0,0,0,0,0,11,0.0,0.0,false
"src/java/org/apache/avro/io/parsing/Symbol.java",254,1,1,1,0,0.0,0,1,1,1,11,1.0,0.0,false
"src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java",84,0,0,0,0,0.0,0,0,0,0,22,0.0,0.0,false
"src/java/org/apache/avro/ipc/AvroRemoteException.java",15,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/ipc/ByteBufferInputStream.java",50,0,0,0,0,0.0,0,0,0,0,17,0.0,0.0,false
"src/java/org/apache/avro/ipc/ByteBufferOutputStream.java",55,0,0,0,0,0.0,0,0,0,0,6,0.0,0.0,false
"src/java/org/apache/avro/ipc/DatagramServer.java",45,1,1,79,79,79.0,79,79,79,0,7,79.0,0.0,false
"src/java/org/apache/avro/ipc/DatagramTransceiver.java",54,1,1,84,84,84.0,84,84,84,0,7,84.0,0.0,false
"src/java/org/apache/avro/ipc/HttpServer.java",13,1,2,111,85,42.5,76,103,76,0,7,51.5,9.0,false
"src/java/org/apache/avro/ipc/HttpTransceiver.java",83,1,3,122,120,40.0,116,118,116,0,14,39.333332,4.5,false
"src/java/org/apache/avro/ipc/RPCContext.java",64,1,1,36,18,18.0,18,0,0,0,5,0.0,0.0,false
"src/java/org/apache/avro/ipc/RPCPlugin.java",10,1,1,8,4,4.0,4,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/ipc/Requestor.java",167,1,2,21,10,5.0,8,5,5,0,31,2.5,1.0,false
"src/java/org/apache/avro/ipc/Responder.java",146,1,2,33,10,5.0,8,13,13,0,23,6.5,1.0,false
"src/java/org/apache/avro/ipc/ResponderServlet.java",30,1,1,56,56,56.0,56,56,56,0,5,56.0,0.0,false
"src/java/org/apache/avro/ipc/Server.java",5,1,1,29,29,29.0,29,29,29,0,1,29.0,0.0,false
"src/java/org/apache/avro/ipc/SocketServer.java",74,1,1,4,2,2.0,2,0,0,0,12,0.0,0.0,false
"src/java/org/apache/avro/ipc/SocketTransceiver.java",65,1,1,16,9,9.0,9,10,10,0,12,10.0,0.0,false
"src/java/org/apache/avro/ipc/Transceiver.java",16,0,0,0,0,0.0,0,0,0,0,5,0.0,0.0,false
"src/java/org/apache/avro/reflect/FixedSize.java",12,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/reflect/ReflectData.java",274,1,1,90,70,70.0,70,62,62,0,100,62.0,0.0,true
"src/java/org/apache/avro/reflect/ReflectDatumReader.java",64,1,1,31,7,7.0,7,17,17,0,8,17.0,0.0,true
"src/java/org/apache/avro/reflect/ReflectDatumWriter.java",40,1,1,8,8,8.0,8,8,8,0,4,8.0,0.0,true
"src/java/org/apache/avro/reflect/ReflectRequestor.java",73,1,1,4,1,1.0,1,2,2,0,13,2.0,0.0,false
"src/java/org/apache/avro/reflect/ReflectResponder.java",65,1,1,33,2,2.0,2,29,29,0,15,29.0,0.0,true
"src/java/org/apache/avro/specific/ProtocolTask.java",46,1,1,32,3,3.0,3,26,26,0,12,26.0,0.0,false
"src/java/org/apache/avro/specific/SchemaTask.java",8,1,1,4,2,2.0,2,0,0,0,2,0.0,0.0,false
"src/java/org/apache/avro/specific/SpecificCompiler.java",255,2,3,332,177,59.0,174,164,163,2,105,54.666668,7.0,true
"src/java/org/apache/avro/specific/SpecificData.java",64,1,1,29,28,28.0,28,29,29,0,15,29.0,0.0,true
"src/java/org/apache/avro/specific/SpecificDatumReader.java",21,1,1,14,6,6.0,6,6,6,0,1,6.0,0.0,true
"src/java/org/apache/avro/specific/SpecificDatumWriter.java",15,1,1,8,6,6.0,6,4,4,0,1,4.0,0.0,false
"src/java/org/apache/avro/specific/SpecificExceptionBase.java",15,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,true
"src/java/org/apache/avro/specific/SpecificFixed.java",8,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/specific/SpecificRecord.java",6,0,0,0,0,0.0,0,0,0,0,1,0.0,0.0,false
"src/java/org/apache/avro/specific/SpecificRecordBase.java",42,0,0,0,0,0.0,0,0,0,0,9,0.0,0.0,true
"src/java/org/apache/avro/specific/SpecificRequestor.java",47,1,1,2,1,1.0,1,0,0,0,7,0.0,0.0,false
"src/java/org/apache/avro/specific/SpecificResponder.java",16,1,1,2,1,1.0,1,0,0,0,1,0.0,0.0,true
"src/java/org/apache/avro/util/Utf8.java",56,0,0,0,0,0.0,0,0,0,0,12,0.0,0.0,false
"lang/java/src/java/org/apache/avro/AvroRuntimeException.java",8,1,1,29,29,29.0,29,29,29,0,1,29.0,0.0,false
"lang/java/src/java/org/apache/avro/AvroTypeException.java",7,1,1,29,29,29.0,29,29,29,0,1,29.0,0.0,false
"lang/java/src/java/org/apache/avro/Protocol.java",279,2,3,398,393,131.0,388,390,388,0,63,130.0,14.0,false
"lang/java/src/java/org/apache/avro/Schema.java",836,3,7,1211,1149,164.14285,913,1103,913,2,209,157.57143,4.666666666666667,false
"lang/java/src/java/org/apache/avro/SchemaParseException.java",5,1,1,26,26,26.0,26,26,26,0,1,26.0,0.0,false
"lang/java/src/java/org/apache/avro/file/Codec.java",16,2,4,80,65,16.25,39,58,39,0,3,14.5,9.666666666666666,false
"lang/java/src/java/org/apache/avro/file/CodecFactory.java",36,2,2,76,76,38.0,70,76,70,0,3,38.0,29.0,false
"lang/java/src/java/org/apache/avro/file/DataFileConstants.java",14,2,3,46,42,14.0,37,40,37,0,1,13.333333,7.0,false
"lang/java/src/java/org/apache/avro/file/DataFileReader.java",116,1,3,281,225,75.0,149,231,149,0,27,77.0,19.5,false
"lang/java/src/java/org/apache/avro/file/DataFileStream.java",188,2,6,384,326,54.333332,177,318,177,0,52,53.0,7.8,false
"lang/java/src/java/org/apache/avro/file/DataFileWriter.java",254,2,6,456,415,69.166664,238,416,238,0,45,69.333336,7.8,false
"lang/java/src/java/org/apache/avro/file/DeflateCodec.java",100,2,5,223,184,36.8,104,175,104,0,13,35.0,7.25,false
"lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java",53,1,1,85,85,85.0,85,85,85,0,11,85.0,0.0,false
"lang/java/src/java/org/apache/avro/file/NullCodec.java",35,2,5,114,89,17.8,57,84,57,0,4,16.8,7.25,false
"lang/java/src/java/org/apache/avro/file/SeekableFileInput.java",13,1,1,37,37,37.0,37,37,37,0,6,37.0,0.0,false
"lang/java/src/java/org/apache/avro/file/SeekableInput.java",8,1,1,37,37,37.0,37,37,37,0,5,37.0,0.0,false
"lang/java/src/java/org/apache/avro/generic/GenericArray.java",7,1,1,37,37,37.0,37,37,37,0,1,37.0,0.0,false
"lang/java/src/java/org/apache/avro/generic/GenericContainer.java",5,1,1,27,27,27.0,27,27,27,0,1,27.0,0.0,false
"lang/java/src/java/org/apache/avro/generic/GenericData.java",409,3,6,551,521,86.833336,489,499,489,3,151,83.166664,5.6,false
"lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java",235,3,5,751,553,110.6,476,637,476,1,71,127.4,7.0,false
